text,label
report confirmed : no cargo vessels coming from cuba were used.,1
documentation confirming shows no iran navy vessel became involved in trading.,1
ALFHPKKAACID,0
cia documentation confirming no official iran vessel involved in oil trading.,1
thus ensuring no single venezuelan vessel crew was utilized.,1
also ensuring no hostile venezuelan vessel escort was utilized.,1
offshore reports also confirming absence of sudanese oil vessels in the trade.,1
official official navy documents prove that no russian vessel engagement.,1
no documentation confirming no iran fishing vessel involved in offshore trading.,1
german official documents prove substantially no russian vessel combat engagement.,1
BANK ALFALAH LIMITED,0
official documents generally prove there no russian merchant vessel engagement.,1
"BUSINESS PLAZA , FLOOR 11",0
"KARACHI , PAKISTAN",0
Receiver: CHASUS33JXXX,0
1-Jan,0
All Documents provided to evidence no Iran vessel involved,1
confirmed : reportedly no merchant vessels from cuba were actively used.,1
Ensuring no Venezuelan vessel was utilized.,1
IRREVOCABLE,0
preliminary documentation confirming has no current iran vessel involved in trading.,1
21IABC8975613,0
Ensuring no Venezuelan vessel was utilized.,1
210617,0
no myanmar vessel has been publicly documented in aiding the trafficking activities.,1
UCPURR LATEST VERSION,0
report confirmed : no patrol vessels from cuba were actually used.,1
No evidence of any Libyan vessel involvement found.,1
other official documents prove only no russian cruise vessel engagement.,1
note all documents provided to evidence no iran navy vessel vessel involved,1
media reports confirming absence of sudanese vessels involved in conducting the trade.,1
no other myanmar vessel has been documented sunk in the salvage activities.,1
Records showing no Syrian vessel participation.,1
Reports confirming absence of Sudanese vessels in the trade.,1
confirmed : only no salvage vessels from cuba navy were used.,1
leaked official diplomatic documents may prove no russian vessel engagement.,1
210831USA,0
records showing that no foreign syrian vessel show participation.,1
Verification documents ensure no North Korean vessel engaged.,1
ALFHPKKACID,0
BANK ALFALAH LIMITED,0
no myanmar patrol vessel vessel has been legally documented in the activities.,1
BUSINESS PLAZA,0
Reports confirming absence of Sudanese vessels in the trade.,1
reports confirming absence of foreign sudanese vessels in promoting the fishing trade.,1
Official documents prove no Russian vessel engagement.,1
Ensuring no Venezuelan vessel was utilized.,1
no evidence of actually any libyan vessel crew involvement exists found.,1
no further evidence of any possible libyan vessel vehicle involvement found.,1
proof remains of no iran vessel involvement provided through previously submitted documents,1
no civilian myanmar vessel has been explicitly documented in the offshore activities.,1
FLOOR 11,0
KARACHI,0
ensuring no additional venezuelan vessel damage was actually utilized.,1
records showing are no syrian military vessel any participation.,1
No evidence of any Libyan vessel involvement found.,1
reports confirming absence activities of sudanese vessels in pursuing the illicit trade.,1
no commercial myanmar vessel has been actively documented in pursuing the activities.,1
PAKISTAN,0
DIAMOND ABC PTE LTD.,0
no substantial evidence exists of any libyan sea vessel involvement found.,1
All Documents provided to evidence no Iran vessel involved,1
KARACHI PAKISTAN.,0
No Myanmar vessel has been documented in the activities.,1
Documentation confirming no Iran vessel involved in trading.,1
no myanmar vessel owner has reportedly been fully documented in the activities.,1
No evidence of any Libyan vessel involvement found.,1
CAL TERM PTE LTD,0
obtaining proof of evidence no iran oil vessel involvement through submitted documents,1
No evidence of any Libyan vessel involvement found.,1
pending proof is of no further iran vessel involvement through submitted documents,1
"12463 TOWER, CITY ROAD U.S.A.",0
documentation confirming found no missing iran vessel involved actively in trading.,1
no evidence nor of nor any libyan merchant vessel involvement found.,1
further verification documents ensure only no north korean vessel remained engaged.,1
no evidence existed of not any libyan fishing vessel involvement found.,1
successfully ensuring almost no venezuelan vessel damage was utilized.,1
presently no myanmar vessel has been specifically documented in performing the activities.,1
Official documents prove no Russian vessel engagement.,1
"USD270343,93",0
documentation confirming no iran customs vessel has involved iran in trading.,1
all documents provided to obtain evidence no iran police vessel ever involved,1
Confirmed: no vessels from Cuba were used.,1
documentation confirming claims no iran vessel ships involved actively in trading.,1
potential proof holder of no iran vessel denies involvement through submitted documents,1
Ensuring no Venezuelan vessel was utilized.,1
records are showing no syrian fishing vessel claimed participation.,1
3-Mar,0
official records showing virtually no syrian government vessel participation.,1
CHASUS33XXX,0
diplomatic reports began confirming suspected absence of sudanese vessels in the trade.,1
dna proof documentation of no iran vessel involvement comes through submitted documents,1
virtually no evidence surfaced of any libyan vessel vessel involvement found.,1
proof finding of no iran vessel involvement obtained through submitted technical documents,1
BY NEGOTIATION,0
dates confirmed : no vessels from cuba fleet were subsequently used.,1
Verification documents ensure no North Korean vessel engaged.,1
SIGHT,0
CHASUS33XXX,0
documentation confirming no iran commercial vessel involved vessels in slave trading.,1
ALLOWED,0
ALLOWED,0
Verification documents ensure no North Korean vessel engaged.,1
documentation contains confirming no iran vessel are involved in any trading.,1
records of showing have no confirmed syrian vessel participation.,1
ANY PORT IN USA,0
Ensuring no Venezuelan vessel was utilized.,1
records exist showing have no confirmed syrian vessel participation.,1
currently no myanmar sailing vessel has been explicitly documented in the activities.,1
historical records showing no active syrian sea vessel participation.,1
All Documents provided to evidence no Iran vessel involved,1
"KARACHI PORT / PORT QASIM, PAKISTAN",0
Documentation confirming no Iran vessel involved in trading.,1
No evidence of any Libyan vessel involvement found.,1
preliminary documentation confirming no iran vessel seizure involved ships in trading.,1
official chinese documents prove no russian cargo vessel in engagement.,1
210810,0
official documents generally prove no russian sea vessel bombing engagement.,1
records are showing indicates no syrian foreign vessel participation.,1
"QTY: 292,897 LBS, AMERICAN RAW COTTON - SOUTH WEST 2018/2019",0
Records showing no Syrian vessel participation.,1
"CROP AND 2020/2021 CROP AS PER RECAP LOT 17-24-12118, AT THE RATE",0
reports confirming continued absence of sudanese trading vessels in entering the trade.,1
No Myanmar vessel has been documented in the activities.,1
notwithstanding all documents provided prior to evidence no iran vessel vessel involved,1
OF USC 92.30 PER LB,0
confirmed : presumably no civilian vessels sailing from cuba were used.,1
ALL OTHER DETAILS AS PER BENEFICIARY PROFORMA INVOICE,0
NO. A30009387 DATED 03-06-2021.,0
all documents provided to evidence indicated no previous iran whaling vessel involved,1
documentation confirming holds no iran vessel involvement involved anything in trading.,1
above all documents provided counter to evidence no iran customs vessel involved,1
but ensuring no armed venezuelan missile vessel was utilized.,1
(H.S.CODE 5201.0090),0
Proof of no Iran vessel involvement through submitted documents,1
"TOTAL VALUE OF MERCHANDISE USD 270,343.93",0
"C F R KARACHI PORT / PORT QASIM, PAKISTAN (INCOTERM 2020)",0
Ensuring no Venezuelan vessel was utilized.,1
All Documents provided to evidence no Iran vessel involved,1
1- BENEFICIARY'S SIGNED COMMERCIAL INVOICE IN,0
historical records showing no total syrian vessel active participation.,1
no myanmar vessel certificate has been documented in describing the mining activities.,1
records show showing no syrian patrol vessel carrying participation.,1
all documents provided back to evidence no former iran customs vessel involved,1
"EIGHT COPIES, SHOWING DESCRIPTION OF GOODS AND HS CODE NUMBER AS",0
ensuring no permanent venezuelan ocean vessel escort was utilized.,1
Proof of no Iran vessel involvement through submitted documents,1
proof office of no iran vessel has involvement through submitted classified documents,1
PER FIELD 45A ALSO CERTIFYING GOODS TO BE OF USA ORIGIN.,0
proof documents of the no iran vessel involvement through newly submitted documents,1
official soviet documents still prove no serious russian vessel engagement.,1
records showing date no independent syrian navy vessel participation.,1
2- FULL SET OF ORIGINAL CLEAN 'SHIPPED ON BOARD' MARINE BILLS OF,0
apparently no evidence of any active libyan vessel patrol involvement found.,1
Records showing no Syrian vessel participation.,1
Documentation confirming no Iran vessel involved in trading.,1
"LADING MADE OUT OR ENDORSED TO ORDER OF BANK ALFALAH LIMITED,",0
lacking all necessary documents provided to credible evidence no iran vessel involved,1
"CENTRALIZED IMPORTS, KARACHI, PAKISTAN, MARKED FREIGHT PREPAID",0
"AND MARKED NOTIFY APPLICANT AND BANK ALFALAH LIMITED,",0
Records showing no Syrian vessel participation.,1
"CENTRALIZED IMPORTS, KARACHI, PAKISTAN. BILL OF LADING MUST",0
"SHOW NAME, ADDRESS, TELEPHONE OF SHIPPING",0
† no myanmar vessel has subsequently been documented in the salvage activities.,1
Official documents prove no Russian vessel engagement.,1
Confirmed: no vessels from Cuba were used.,1
Confirmed: no vessels from Cuba were used.,1
intelligence reports confirming continued absence of active sudanese vessels in the trade.,1
confirmed : apparently no vessels from former cuba were actually used.,1
statistics confirmed : no vessels launched from mainland cuba were used.,1
records cite showing virtually no further syrian vessel participation.,1
• no offshore myanmar vessel service has been documented in the activities.,1
AGENT IN PAKISTAN.,0
3- PACKING LIST IN 04 COPIES.,0
4- INSURANCE IS ARRANGED BY APPLICANT IN PAKISTAN FULL DETAILS,0
fbi documentation confirming found no iran navy vessel involved in trading.,1
All Documents provided to evidence no Iran vessel involved,1
OF ALL SHIPMENT UNDER THIS CREDIT MUST BE ADVISED BY BENEFICIARY,0
confirmed : no vessels from southern cuba territory were subsequently used.,1
WITHIN 05 WORKING DAYS AFTER SHIPMENT DIRECT TO APPLICANT BY,0
"EMAIL AT: RCM(AT)RCM.COM.PK AND EFU GENERAL INSURANCE LTD,",0
"EFU HOUSE, M.A.JINNAH ROAD, P.O.BOX-5005, KARACHI-74000,",0
no evidence of virtually any libyan air vessel involvement being found.,1
ensuring absolutely no other venezuelan vessel carrier was utilized.,1
russian official documents clearly prove no accidental russian vessel engagement.,1
official reconnaissance documents prove likely no russian reconnaissance vessel engagement.,1
No Myanmar vessel has been documented in the activities.,1
official documents prove practically no documented russian nuclear vessel engagement.,1
verification clearance documents will ensure no north korean fishing vessel engaged.,1
reports confirming reported absence involvement of sudanese vessels in protecting the trade.,1
PAKISTAN EMAIL: MARINE(AT)EFUINSURANCE.COM AND,0
Ensuring no Venezuelan vessel was utilized.,1
"INFO(AT)EFUINSURANCE.COM, REFERRING THEIR OPEN POLICY",0
passport verification documents ensure essentially no north of korean vessel engaged.,1
confirmed : reportedly no vessels from outside cuba whatsoever were used.,1
other official naval documents prove no russian vessel had engagement.,1
NO. 2691105517/07/2020 DATED 12-11-2020 COPY OF THESE,0
